wind_angle,reference,wind_speed,wind_speed_units,status,datetime
106.4,R,9.4,N,A,10/22/2020 17:21:28.616653
102.1,R,10.3,N,A,10/22/2020 17:21:29.612990
94.4,R,10.4,N,A,10/22/2020 17:21:30.623288
90.2,R,11.4,N,A,10/22/2020 17:21:31.610646
84.9,R,11.5,N,A,10/22/2020 17:21:32.497275
83.2,R,10.5,N,A,10/22/2020 17:21:33.616283
81.7,R,9.6,N,A,10/22/2020 17:21:34.626583
81.8,R,9.7,N,A,10/22/2020 17:21:35.614940
81.9,R,10.3,N,A,10/22/2020 17:21:36.593322
82.6,R,9.6,N,A,10/22/2020 17:21:37.604619
77.9,R,10.0,N,A,10/22/2020 17:21:38.609931
81.3,R,10.2,N,A,10/22/2020 17:21:39.603274
74.8,R,9.9,N,A,10/22/2020 17:21:40.605594
71.5,R,9.9,N,A,10/22/2020 17:21:41.604923
70.1,R,10.5,N,A,10/22/2020 17:21:42.605246
63.6,R,10.8,N,A,10/22/2020 17:21:43.618539
55.4,R,11.1,N,A,10/22/2020 17:21:44.610886
53.4,R,11.4,N,A,10/22/2020 17:21:45.527434
51.5,R,11.4,N,A,10/22/2020 17:21:46.607545
50.4,R,10.9,N,A,10/22/2020 17:21:47.697630
46.5,R,10.2,N,A,10/22/2020 17:21:48.600217
46.8,R,10.7,N,A,10/22/2020 17:21:49.705262
49.6,R,12.6,N,A,10/22/2020 17:21:50.602862
47.6,R,12.9,N,A,10/22/2020 17:21:51.950260
46.0,R,11.6,N,A,10/22/2020 17:21:52.707234
46.0,R,10.7,N,A,10/22/2020 17:21:53.723517
40.4,R,11.8,N,A,10/22/2020 17:21:54.610145
36.4,R,12.0,N,A,10/22/2020 17:21:55.612466
26.8,R,12.9,N,A,10/22/2020 17:21:56.711528
20.6,R,12.4,N,A,10/22/2020 17:21:57.624090
20.5,R,13.3,N,A,10/22/2020 17:21:58.615437
14.8,R,12.9,N,A,10/22/2020 17:21:59.602796
7.9,R,12.1,N,A,10/22/2020 17:22:00.606115
0.1,R,11.9,N,A,10/22/2020 17:22:01.615416
357.4,R,12.3,N,A,10/22/2020 17:22:02.622721
350.7,R,11.9,N,A,10/22/2020 17:22:03.712807
345.1,R,10.9,N,A,10/22/2020 17:22:05.715451
336.7,R,11.2,N,A,10/22/2020 17:22:06.628013
335.0,R,10.5,N,A,10/22/2020 17:22:07.611381
333.6,R,10.8,N,A,10/22/2020 17:22:08.611707
331.5,R,11.4,N,A,10/22/2020 17:22:09.611036
331.5,R,11.4,N,A,10/22/2020 17:22:10.501653
331.5,R,11.1,N,A,10/22/2020 17:22:11.712415
332.6,R,11.8,N,A,10/22/2020 17:22:12.611013
329.3,R,12.7,N,A,10/22/2020 17:22:13.618320
327.4,R,11.7,N,A,10/22/2020 17:22:14.708404
326.9,R,10.8,N,A,10/22/2020 17:22:15.611989
327.5,R,12.3,N,A,10/22/2020 17:22:16.712046
325.9,R,12.2,N,A,10/22/2020 17:22:17.526868
323.2,R,11.4,N,A,10/22/2020 17:22:18.602989
322.0,R,11.3,N,A,10/22/2020 17:22:19.602318
320.6,R,10.7,N,A,10/22/2020 17:22:20.611618
321.7,R,11.0,N,A,10/22/2020 17:22:21.602968
317.3,R,11.2,N,A,10/22/2020 17:22:22.610277
318.4,R,10.9,N,A,10/22/2020 17:22:23.609603
320.0,R,10.3,N,A,10/22/2020 17:22:24.619900
318.8,R,10.8,N,A,10/22/2020 17:22:25.788777
315.5,R,10.8,N,A,10/22/2020 17:22:26.713303
315.2,R,9.8,N,A,10/22/2020 17:22:27.618881
313.8,R,10.8,N,A,10/22/2020 17:22:28.599259
311.8,R,10.5,N,A,10/22/2020 17:22:29.592603
310.5,R,10.6,N,A,10/22/2020 17:22:30.603900
308.3,R,11.1,N,A,10/22/2020 17:22:31.610209
310.0,R,10.3,N,A,10/22/2020 17:22:32.731214
308.5,R,10.4,N,A,10/22/2020 17:22:33.617841
308.3,R,11.8,N,A,10/22/2020 17:22:34.603207
310.5,R,11.5,N,A,10/22/2020 17:22:35.622481
312.0,R,10.8,N,A,10/22/2020 17:22:36.522073
310.8,R,11.2,N,A,10/22/2020 17:22:37.714887
316.4,R,9.3,N,A,10/22/2020 17:22:38.608493
322.5,R,10.1,N,A,10/22/2020 17:22:39.605828
323.5,R,11.0,N,A,10/22/2020 17:22:40.626101
324.3,R,11.5,N,A,10/22/2020 17:22:41.791981
333.1,R,10.1,N,A,10/22/2020 17:22:42.605807
334.5,R,10.6,N,A,10/22/2020 17:22:43.920291
333.2,R,10.8,N,A,10/22/2020 17:22:44.612441
334.8,R,10.5,N,A,10/22/2020 17:22:45.716489
336.7,R,9.9,N,A,10/22/2020 17:22:46.614090
337.0,R,10.5,N,A,10/22/2020 17:22:47.605437
343.3,R,11.1,N,A,10/22/2020 17:22:48.609752
345.7,R,10.4,N,A,10/22/2020 17:22:49.609080
343.1,R,11.6,N,A,10/22/2020 17:22:50.614392
344.1,R,12.1,N,A,10/22/2020 17:22:51.614717
349.6,R,11.6,N,A,10/22/2020 17:22:52.615043
346.3,R,11.6,N,A,10/22/2020 17:22:53.609382
346.0,R,11.5,N,A,10/22/2020 17:22:54.600733
347.7,R,11.2,N,A,10/22/2020 17:22:55.615021
345.7,R,10.5,N,A,10/22/2020 17:22:56.709097
346.7,R,10.4,N,A,10/22/2020 17:22:57.704433
347.7,R,10.0,N,A,10/22/2020 17:22:58.636939
345.5,R,9.3,N,A,10/22/2020 17:22:59.609339
342.3,R,9.6,N,A,10/22/2020 17:23:00.603680
344.4,R,9.6,N,A,10/22/2020 17:23:01.619964
338.7,R,9.1,N,A,10/22/2020 17:23:02.603335
341.6,R,9.7,N,A,10/22/2020 17:23:03.620614
332.5,R,10.0,N,A,10/22/2020 17:23:04.610964
334.6,R,9.4,N,A,10/22/2020 17:23:05.609294
329.0,R,10.3,N,A,10/22/2020 17:23:06.609621
325.5,R,9.9,N,A,10/22/2020 17:23:07.711674
324.4,R,10.1,N,A,10/22/2020 17:23:08.610270
326.3,R,10.1,N,A,10/22/2020 17:23:09.699358
318.0,R,9.6,N,A,10/22/2020 17:23:10.789444
315.0,R,9.9,N,A,10/22/2020 17:23:11.605264
312.2,R,10.2,N,A,10/22/2020 17:23:12.601596
310.2,R,9.6,N,A,10/22/2020 17:23:13.613892
305.5,R,10.7,N,A,10/22/2020 17:23:14.608232
303.9,R,10.6,N,A,10/22/2020 17:23:15.718264
295.3,R,10.2,N,A,10/22/2020 17:23:16.602900
290.7,R,9.7,N,A,10/22/2020 17:23:17.601230
288.9,R,9.0,N,A,10/22/2020 17:23:18.606541
289.8,R,10.4,N,A,10/22/2020 17:23:19.618832
285.2,R,11.0,N,A,10/22/2020 17:23:20.604199
283.1,R,10.5,N,A,10/22/2020 17:23:21.610508
280.7,R,11.3,N,A,10/22/2020 17:23:22.632775
276.4,R,11.4,N,A,10/22/2020 17:23:23.605175
272.0,R,11.0,N,A,10/22/2020 17:23:24.689274
268.2,R,11.8,N,A,10/22/2020 17:23:25.604827
264.9,R,10.1,N,A,10/22/2020 17:23:26.604155
262.3,R,9.9,N,A,10/22/2020 17:23:27.610464
263.0,R,10.0,N,A,10/22/2020 17:23:28.619765
262.0,R,11.2,N,A,10/22/2020 17:23:29.610116
262.2,R,11.4,N,A,10/22/2020 17:23:30.606453
259.7,R,11.1,N,A,10/22/2020 17:23:31.604784
259.7,R,10.6,N,A,10/22/2020 17:23:32.606108
261.5,R,10.4,N,A,10/22/2020 17:23:33.601445
257.9,R,9.8,N,A,10/22/2020 17:23:34.919919
255.1,R,8.7,N,A,10/22/2020 17:23:35.601098
253.7,R,9.3,N,A,10/22/2020 17:23:36.611397
253.7,R,10.2,N,A,10/22/2020 17:23:38.601076
253.2,R,9.7,N,A,10/22/2020 17:23:39.619353
251.7,R,9.1,N,A,10/22/2020 17:23:40.608707
251.0,R,9.6,N,A,10/22/2020 17:23:41.629976
252.3,R,10.1,N,A,10/22/2020 17:23:42.683161
250.1,R,10.2,N,A,10/22/2020 17:23:43.619655
249.8,R,10.2,N,A,10/22/2020 17:23:45.616317
250.2,R,10.6,N,A,10/22/2020 17:23:46.619634
253.5,R,10.4,N,A,10/22/2020 17:23:47.612981
252.0,R,9.1,N,A,10/22/2020 17:23:48.623277
249.7,R,9.3,N,A,10/22/2020 17:23:49.625596
256.1,R,9.1,N,A,10/22/2020 17:23:50.613955
255.0,R,9.7,N,A,10/22/2020 17:23:51.616274
253.1,R,9.9,N,A,10/22/2020 17:23:52.609616
251.0,R,9.4,N,A,10/22/2020 17:23:53.623905
251.6,R,9.9,N,A,10/22/2020 17:23:54.610267
253.0,R,9.2,N,A,10/22/2020 17:23:55.612586
253.6,R,9.6,N,A,10/22/2020 17:23:56.614906
250.8,R,8.8,N,A,10/22/2020 17:23:57.700005
250.8,R,8.9,N,A,10/22/2020 17:23:58.505851
252.7,R,8.6,N,A,10/22/2020 17:23:59.601920
252.6,R,9.9,N,A,10/22/2020 17:24:00.996191
251.5,R,9.9,N,A,10/22/2020 17:24:01.606559
248.3,R,8.9,N,A,10/22/2020 17:24:02.696643
246.6,R,9.2,N,A,10/22/2020 17:24:03.715922
249.0,R,8.9,N,A,10/22/2020 17:24:04.612522
250.0,R,8.8,N,A,10/22/2020 17:24:05.537050
249.8,R,8.6,N,A,10/22/2020 17:24:06.602201
249.5,R,8.5,N,A,10/22/2020 17:24:07.607513
245.5,R,7.8,N,A,10/22/2020 17:24:08.686626
241.0,R,7.8,N,A,10/22/2020 17:24:09.605171
247.0,R,8.4,N,A,10/22/2020 17:24:10.608488
249.1,R,9.7,N,A,10/22/2020 17:24:11.606817
250.3,R,10.0,N,A,10/22/2020 17:24:12.606146
249.4,R,9.2,N,A,10/22/2020 17:24:13.605474
250.5,R,9.7,N,A,10/22/2020 17:24:14.604802
250.7,R,9.5,N,A,10/22/2020 17:24:15.610113
258.6,R,9.0,N,A,10/22/2020 17:24:16.597474
259.2,R,9.0,N,A,10/22/2020 17:24:17.608771
258.7,R,10.4,N,A,10/22/2020 17:24:18.631037
258.1,R,10.7,N,A,10/22/2020 17:24:19.525643
254.2,R,9.5,N,A,10/22/2020 17:24:20.603763
254.5,R,8.2,N,A,10/22/2020 17:24:21.604088
256.9,R,9.2,N,A,10/22/2020 17:24:22.612390
262.0,R,9.9,N,A,10/22/2020 17:24:23.602742
261.2,R,9.3,N,A,10/22/2020 17:24:24.611044
260.5,R,9.2,N,A,10/22/2020 17:24:25.608379
260.2,R,9.1,N,A,10/22/2020 17:24:26.855044
260.6,R,9.1,N,A,10/22/2020 17:24:27.615014
256.5,R,8.7,N,A,10/22/2020 17:24:28.601376
264.1,R,9.3,N,A,10/22/2020 17:24:29.700438
260.2,R,8.5,N,A,10/22/2020 17:24:30.700763
256.1,R,8.1,N,A,10/22/2020 17:24:31.611327
262.9,R,8.6,N,A,10/22/2020 17:24:32.613645
257.9,R,8.9,N,A,10/22/2020 17:24:33.530196
262.0,R,9.1,N,A,10/22/2020 17:24:34.721011
264.1,R,9.7,N,A,10/22/2020 17:24:35.614621
265.3,R,10.3,N,A,10/22/2020 17:24:36.612951
265.4,R,10.5,N,A,10/22/2020 17:24:37.624248
270.7,R,10.3,N,A,10/22/2020 17:24:38.614599
273.3,R,10.5,N,A,10/22/2020 17:24:39.622904
275.7,R,11.6,N,A,10/22/2020 17:24:40.619240
277.1,R,12.0,N,A,10/22/2020 17:24:41.653474
284.8,R,10.3,N,A,10/22/2020 17:24:42.617895
295.6,R,10.9,N,A,10/22/2020 17:24:43.620216
295.9,R,10.7,N,A,10/22/2020 17:24:44.723265
305.9,R,10.9,N,A,10/22/2020 17:24:45.642806
307.3,R,10.0,N,A,10/22/2020 17:24:46.533426
311.8,R,10.5,N,A,10/22/2020 17:24:47.622514
319.6,R,10.1,N,A,10/22/2020 17:24:48.617850
328.7,R,11.9,N,A,10/22/2020 17:24:49.621169
328.7,R,10.9,N,A,10/22/2020 17:24:50.611521
332.7,R,10.0,N,A,10/22/2020 17:24:51.611846
348.2,R,9.7,N,A,10/22/2020 17:24:53.613492
349.7,R,9.1,N,A,10/22/2020 17:24:54.621797
354.8,R,10.3,N,A,10/22/2020 17:24:55.614144
0.4,R,10.6,N,A,10/22/2020 17:24:56.605494
4.2,R,9.7,N,A,10/22/2020 17:24:57.621774
6.4,R,9.9,N,A,10/22/2020 17:24:58.625090
8.0,R,10.7,N,A,10/22/2020 17:24:59.610456
11.6,R,10.1,N,A,10/22/2020 17:25:00.605795
16.9,R,10.0,N,A,10/22/2020 17:25:01.706851
16.0,R,10.6,N,A,10/22/2020 17:25:02.605449
17.2,R,10.4,N,A,10/22/2020 17:25:03.625719
20.5,R,10.0,N,A,10/22/2020 17:25:04.623053
26.7,R,10.1,N,A,10/22/2020 17:25:05.533618
25.2,R,10.6,N,A,10/22/2020 17:25:06.609741
25.5,R,10.5,N,A,10/22/2020 17:25:07.622034
31.4,R,10.9,N,A,10/22/2020 17:25:08.611388
26.2,R,10.5,N,A,10/22/2020 17:25:09.613708
33.1,R,11.2,N,A,10/22/2020 17:25:10.611041
36.2,R,10.3,N,A,10/22/2020 17:25:11.607377
35.2,R,9.8,N,A,10/22/2020 17:25:12.601720
37.2,R,9.5,N,A,10/22/2020 17:25:13.609026
41.0,R,9.5,N,A,10/22/2020 17:25:14.697117
37.4,R,9.1,N,A,10/22/2020 17:25:15.611671
42.8,R,9.2,N,A,10/22/2020 17:25:16.617979
45.2,R,10.4,N,A,10/22/2020 17:25:17.717040
45.2,R,11.6,N,A,10/22/2020 17:25:18.518900
46.6,R,10.9,N,A,10/22/2020 17:25:19.622944
44.0,R,10.1,N,A,10/22/2020 17:25:20.605317
45.6,R,10.4,N,A,10/22/2020 17:25:21.721333
45.8,R,9.5,N,A,10/22/2020 17:25:22.612948
43.4,R,9.1,N,A,10/22/2020 17:25:23.607288
44.6,R,9.3,N,A,10/22/2020 17:25:24.603625
42.8,R,9.1,N,A,10/22/2020 17:25:25.609935
39.9,R,8.8,N,A,10/22/2020 17:25:26.606271
45.3,R,9.7,N,A,10/22/2020 17:25:27.614575
45.3,R,8.8,N,A,10/22/2020 17:25:28.610911
43.8,R,8.6,N,A,10/22/2020 17:25:29.623204
44.1,R,9.3,N,A,10/22/2020 17:25:30.617545
46.5,R,9.7,N,A,10/22/2020 17:25:31.609891
44.9,R,9.7,N,A,10/22/2020 17:25:32.620188
48.7,R,9.4,N,A,10/22/2020 17:25:33.713267
46.1,R,8.8,N,A,10/22/2020 17:25:34.712595
46.6,R,9.2,N,A,10/22/2020 17:25:35.708930
47.2,R,8.6,N,A,10/22/2020 17:25:36.607527
46.8,R,9.8,N,A,10/22/2020 17:25:37.592893
50.4,R,10.1,N,A,10/22/2020 17:25:38.606182
49.0,R,8.8,N,A,10/22/2020 17:25:39.615485
42.9,R,7.4,N,A,10/22/2020 17:25:40.613814
51.0,R,8.0,N,A,10/22/2020 17:25:41.611148
48.4,R,8.8,N,A,10/22/2020 17:25:42.600501
55.9,R,9.4,N,A,10/22/2020 17:25:43.713526
52.3,R,9.1,N,A,10/22/2020 17:25:44.933265
57.6,R,8.2,N,A,10/22/2020 17:25:45.613444
59.8,R,8.6,N,A,10/22/2020 17:25:46.643690
65.0,R,8.8,N,A,10/22/2020 17:25:47.630053
57.2,R,8.9,N,A,10/22/2020 17:25:48.608439
56.6,R,8.9,N,A,10/22/2020 17:25:49.615744
60.0,R,10.4,N,A,10/22/2020 17:25:50.625045
62.0,R,10.0,N,A,10/22/2020 17:25:51.631355
61.7,R,9.1,N,A,10/22/2020 17:25:52.612728
58.1,R,8.2,N,A,10/22/2020 17:25:53.618043
58.1,R,8.1,N,A,10/22/2020 17:25:54.719099
57.5,R,8.0,N,A,10/22/2020 17:25:55.613706
59.1,R,8.3,N,A,10/22/2020 17:25:56.618020
61.1,R,8.0,N,A,10/22/2020 17:25:57.621336
66.3,R,8.8,N,A,10/22/2020 17:25:58.721396
62.0,R,8.7,N,A,10/22/2020 17:25:59.608024
66.5,R,7.9,N,A,10/22/2020 17:26:00.614332
64.7,R,9.0,N,A,10/22/2020 17:26:01.709405
65.6,R,9.1,N,A,10/22/2020 17:26:02.608999
69.4,R,8.8,N,A,10/22/2020 17:26:03.613315
68.3,R,9.5,N,A,10/22/2020 17:26:04.702403
73.4,R,9.6,N,A,10/22/2020 17:26:05.614962
70.6,R,8.9,N,A,10/22/2020 17:26:06.618278
75.3,R,8.1,N,A,10/22/2020 17:26:07.610626
77.2,R,8.3,N,A,10/22/2020 17:26:08.706694
77.7,R,7.7,N,A,10/22/2020 17:26:09.616261
79.9,R,8.3,N,A,10/22/2020 17:26:11.021505
80.1,R,8.3,N,A,10/22/2020 17:26:11.702701
81.5,R,8.8,N,A,10/22/2020 17:26:12.605270
84.1,R,9.3,N,A,10/22/2020 17:26:13.610581
85.9,R,8.4,N,A,10/22/2020 17:26:14.607914
83.1,R,8.6,N,A,10/22/2020 17:26:15.611231
82.7,R,8.5,N,A,10/22/2020 17:26:16.701317
84.9,R,8.2,N,A,10/22/2020 17:26:17.606897
86.3,R,9.4,N,A,10/22/2020 17:26:18.626173
87.5,R,8.9,N,A,10/22/2020 17:26:19.607546
84.3,R,9.5,N,A,10/22/2020 17:26:20.606873
81.5,R,10.5,N,A,10/22/2020 17:26:21.612185
82.1,R,9.6,N,A,10/22/2020 17:26:22.617498
84.8,R,8.5,N,A,10/22/2020 17:26:23.615826
86.9,R,8.5,N,A,10/22/2020 17:26:24.609171
84.3,R,9.0,N,A,10/22/2020 17:26:25.604510
85.1,R,9.0,N,A,10/22/2020 17:26:26.618799
88.4,R,8.2,N,A,10/22/2020 17:26:27.628099
90.2,R,7.9,N,A,10/22/2020 17:26:28.615459
85.8,R,8.2,N,A,10/22/2020 17:26:29.610796
89.1,R,8.2,N,A,10/22/2020 17:26:30.609127
89.1,R,7.6,N,A,10/22/2020 17:26:31.616434
92.5,R,8.4,N,A,10/22/2020 17:26:32.606785
89.1,R,8.2,N,A,10/22/2020 17:26:33.705847
90.2,R,7.6,N,A,10/22/2020 17:26:34.607436
88.3,R,8.1,N,A,10/22/2020 17:26:35.700512
88.0,R,8.1,N,A,10/22/2020 17:26:36.922247
88.8,R,7.5,N,A,10/22/2020 17:26:37.621377
90.2,R,7.7,N,A,10/22/2020 17:26:38.614720
88.4,R,6.9,N,A,10/22/2020 17:26:40.612379
90.2,R,8.3,N,A,10/22/2020 17:26:41.609712
91.4,R,8.5,N,A,10/22/2020 17:26:42.610039
91.8,R,8.3,N,A,10/22/2020 17:26:43.609365
98.1,R,8.2,N,A,10/22/2020 17:26:44.617668
98.5,R,7.4,N,A,10/22/2020 17:26:45.617993
96.1,R,7.0,N,A,10/22/2020 17:26:46.616326
97.8,R,6.8,N,A,10/22/2020 17:26:47.610665
97.6,R,6.5,N,A,10/22/2020 17:26:48.615979
95.7,R,6.9,N,A,10/22/2020 17:26:49.610319
93.2,R,7.3,N,A,10/22/2020 17:26:50.614635
92.3,R,7.1,N,A,10/22/2020 17:26:51.613961
92.3,R,6.9,N,A,10/22/2020 17:26:52.610297
94.6,R,7.3,N,A,10/22/2020 17:26:53.526845
91.6,R,7.4,N,A,10/22/2020 17:26:54.703699
89.0,R,7.8,N,A,10/22/2020 17:26:55.610274
86.9,R,7.7,N,A,10/22/2020 17:26:56.704349
81.5,R,8.1,N,A,10/22/2020 17:26:57.736587
86.3,R,7.2,N,A,10/22/2020 17:26:58.613244
87.8,R,7.7,N,A,10/22/2020 17:26:59.612572
86.9,R,7.4,N,A,10/22/2020 17:27:00.614892
85.2,R,8.0,N,A,10/22/2020 17:27:01.611229
85.7,R,8.4,N,A,10/22/2020 17:27:02.933693
81.2,R,8.3,N,A,10/22/2020 17:27:03.610881
88.2,R,8.1,N,A,10/22/2020 17:27:04.617190
86.3,R,7.6,N,A,10/22/2020 17:27:05.624496
87.7,R,7.1,N,A,10/22/2020 17:27:06.532073
87.0,R,7.4,N,A,10/22/2020 17:27:07.612181
85.3,R,7.5,N,A,10/22/2020 17:27:08.716231
83.4,R,8.5,N,A,10/22/2020 17:27:09.611836
81.6,R,8.8,N,A,10/22/2020 17:27:10.708902
87.5,R,7.7,N,A,10/22/2020 17:27:11.621461
86.1,R,8.3,N,A,10/22/2020 17:27:12.621785
86.0,R,8.7,N,A,10/22/2020 17:27:13.615131
86.3,R,8.7,N,A,10/22/2020 17:27:14.614456
90.2,R,8.4,N,A,10/22/2020 17:27:15.601817
88.4,R,7.9,N,A,10/22/2020 17:27:16.616110
88.9,R,8.9,N,A,10/22/2020 17:27:17.654329
91.9,R,8.9,N,A,10/22/2020 17:27:18.615759
90.2,R,7.4,N,A,10/22/2020 17:27:19.535300
88.5,R,8.4,N,A,10/22/2020 17:27:20.712152
90.2,R,7.8,N,A,10/22/2020 17:27:21.633689
93.2,R,7.4,N,A,10/22/2020 17:27:22.615065
90.2,R,7.5,N,A,10/22/2020 17:27:23.707145
88.2,R,8.4,N,A,10/22/2020 17:27:24.708466
90.2,R,8.1,N,A,10/22/2020 17:27:25.615041
88.7,R,8.8,N,A,10/22/2020 17:27:26.505660
90.2,R,8.4,N,A,10/22/2020 17:27:27.610706
90.2,R,8.4,N,A,10/22/2020 17:27:28.949126
91.8,R,8.6,N,A,10/22/2020 17:27:29.624322
91.6,R,8.2,N,A,10/22/2020 17:27:30.628635
88.8,R,8.0,N,A,10/22/2020 17:27:31.617991
91.7,R,8.1,N,A,10/22/2020 17:27:32.629285
91.8,R,8.5,N,A,10/22/2020 17:27:33.508933
90.2,R,8.2,N,A,10/22/2020 17:27:34.628939
94.2,R,7.0,N,A,10/22/2020 17:27:35.628266
88.9,R,8.9,N,A,10/22/2020 17:27:36.621611
87.8,R,8.0,N,A,10/22/2020 17:27:37.612960
86.7,R,7.5,N,A,10/22/2020 17:27:38.620265
86.3,R,7.9,N,A,10/22/2020 17:27:39.758224
89.1,R,8.2,N,A,10/22/2020 17:27:40.534149
92.7,R,8.8,N,A,10/22/2020 17:27:41.623240
91.6,R,7.3,N,A,10/22/2020 17:27:42.618575
94.1,R,6.8,N,A,10/22/2020 17:27:43.624884
94.2,R,6.7,N,A,10/22/2020 17:27:44.623215
99.3,R,7.2,N,A,10/22/2020 17:27:45.625534
97.5,R,7.2,N,A,10/22/2020 17:27:46.628851
95.7,R,7.3,N,A,10/22/2020 17:27:47.623192
102.7,R,6.6,N,A,10/22/2020 17:27:48.618530
101.6,R,7.3,N,A,10/22/2020 17:27:49.639803
102.4,R,7.6,N,A,10/22/2020 17:27:50.625165
103.0,R,7.9,N,A,10/22/2020 17:27:51.624494
97.9,R,8.4,N,A,10/22/2020 17:27:52.629806
100.5,R,8.2,N,A,10/22/2020 17:27:53.626141
96.6,R,8.6,N,A,10/22/2020 17:27:54.942620
82.0,R,8.4,N,A,10/22/2020 17:27:55.611832
75.7,R,8.7,N,A,10/22/2020 17:27:56.621132
67.1,R,11.2,N,A,10/22/2020 17:27:57.622454
60.8,R,11.3,N,A,10/22/2020 17:27:58.626768
39.8,R,10.2,N,A,10/22/2020 17:28:00.620439
24.9,R,11.6,N,A,10/22/2020 17:28:01.618769
12.7,R,10.4,N,A,10/22/2020 17:28:02.616100
3.6,R,10.5,N,A,10/22/2020 17:28:03.621413
353.8,R,10.9,N,A,10/22/2020 17:28:04.625728
341.0,R,11.1,N,A,10/22/2020 17:28:05.624059
328.0,R,12.6,N,A,10/22/2020 17:28:06.630366
312.4,R,12.8,N,A,10/22/2020 17:28:07.826169
311.1,R,12.7,N,A,10/22/2020 17:28:08.743715
304.6,R,13.3,N,A,10/22/2020 17:28:09.646302
303.9,R,12.7,N,A,10/22/2020 17:28:10.638648
304.6,R,11.7,N,A,10/22/2020 17:28:11.637976
306.3,R,13.4,N,A,10/22/2020 17:28:12.636307
311.6,R,13.0,N,A,10/22/2020 17:28:13.636633
316.7,R,11.5,N,A,10/22/2020 17:28:14.625986
316.7,R,10.6,N,A,10/22/2020 17:28:15.644264
315.4,R,10.4,N,A,10/22/2020 17:28:16.649574
311.6,R,12.0,N,A,10/22/2020 17:28:17.638934
305.9,R,13.2,N,A,10/22/2020 17:28:18.635266
304.7,R,13.4,N,A,10/22/2020 17:28:19.656538
305.6,R,14.3,N,A,10/22/2020 17:28:20.529201
305.3,R,12.9,N,A,10/22/2020 17:28:21.533516
307.3,R,11.8,N,A,10/22/2020 17:28:22.741287
312.4,R,10.8,N,A,10/22/2020 17:28:23.649858
310.8,R,11.8,N,A,10/22/2020 17:28:24.641208
310.7,R,12.7,N,A,10/22/2020 17:28:25.648514
314.3,R,11.6,N,A,10/22/2020 17:28:26.637867
309.9,R,12.2,N,A,10/22/2020 17:28:27.633206
312.4,R,12.1,N,A,10/22/2020 17:28:28.639514
316.4,R,12.6,N,A,10/22/2020 17:28:29.987910
316.1,R,12.6,N,A,10/22/2020 17:28:30.637172
316.4,R,10.8,N,A,10/22/2020 17:28:31.500863
318.2,R,10.9,N,A,10/22/2020 17:28:32.534099
317.8,R,10.9,N,A,10/22/2020 17:28:33.639146
319.0,R,10.8,N,A,10/22/2020 17:28:34.821987
317.5,R,10.9,N,A,10/22/2020 17:28:35.678692
317.3,R,11.6,N,A,10/22/2020 17:28:36.653086
319.8,R,11.4,N,A,10/22/2020 17:28:37.739181
319.8,R,11.8,N,A,10/22/2020 17:28:38.637779
319.9,R,10.6,N,A,10/22/2020 17:28:39.641098
320.6,R,11.9,N,A,10/22/2020 17:28:40.651400
317.1,R,12.3,N,A,10/22/2020 17:28:41.638755
319.6,R,12.2,N,A,10/22/2020 17:28:42.645063
318.2,R,11.8,N,A,10/22/2020 17:28:43.643395
320.0,R,12.5,N,A,10/22/2020 17:28:44.533018
323.7,R,12.3,N,A,10/22/2020 17:28:45.641053
322.3,R,12.7,N,A,10/22/2020 17:28:46.644371
319.0,R,13.1,N,A,10/22/2020 17:28:47.669629
320.7,R,12.4,N,A,10/22/2020 17:28:48.678930
321.6,R,11.8,N,A,10/22/2020 17:28:49.633378
319.5,R,12.3,N,A,10/22/2020 17:28:50.731441
319.6,R,12.2,N,A,10/22/2020 17:28:51.639014
321.6,R,12.7,N,A,10/22/2020 17:28:52.634355
321.6,R,13.1,N,A,10/22/2020 17:28:53.640664
319.9,R,14.0,N,A,10/22/2020 17:28:54.647970
322.3,R,14.5,N,A,10/22/2020 17:28:55.647298
323.6,R,14.4,N,A,10/22/2020 17:28:56.530934
323.3,R,14.0,N,A,10/22/2020 17:28:57.539236
327.5,R,13.6,N,A,10/22/2020 17:28:58.536570
325.7,R,13.8,N,A,10/22/2020 17:28:59.527918
325.5,R,13.9,N,A,10/22/2020 17:29:00.629973
325.3,R,13.8,N,A,10/22/2020 17:29:01.529566
323.6,R,13.3,N,A,10/22/2020 17:29:02.528895
324.4,R,13.4,N,A,10/22/2020 17:29:03.528222
323.5,R,12.2,N,A,10/22/2020 17:29:04.528548
321.1,R,12.4,N,A,10/22/2020 17:29:05.528873
320.6,R,12.6,N,A,10/22/2020 17:29:06.644889
326.7,R,13.4,N,A,10/22/2020 17:29:07.648207
321.6,R,13.2,N,A,10/22/2020 17:29:08.733304
322.1,R,12.3,N,A,10/22/2020 17:29:09.544137
324.5,R,12.8,N,A,10/22/2020 17:29:10.644195
325.3,R,13.1,N,A,10/22/2020 17:29:11.528830
324.3,R,14.0,N,A,10/22/2020 17:29:12.633873
324.3,R,14.6,N,A,10/22/2020 17:29:13.638187
322.9,R,15.0,N,A,10/22/2020 17:29:14.642503
322.0,R,12.8,N,A,10/22/2020 17:29:16.747874
320.2,R,13.8,N,A,10/22/2020 17:29:17.643479
319.2,R,14.6,N,A,10/22/2020 17:29:18.647795
319.5,R,13.9,N,A,10/22/2020 17:29:19.645127
